id,review_id,stars,text,sentiment
4215494,cvR6XhEFTxb8yeneo53AeA,5.0,"I made an order for delivery from Joey's today. I was pleasantly surprised by the delivery guys manners. The people that work there take pride in what they do. I ordered the fried calamari which was perfectly crispy, tender and came with delicious dipping sauce. The chicken marsala I ordered was super tasty and was also a very generous portion. I would definitely recommend trying this diverse restaurant. Very unique for the area.",POS
1498771,F2XMuv8VRh5vtze1Jokmhw,1.0,"It says I have to give a star rating, but a corresponding star is not there. A poop emoji would best descibe my experience.I was given a rental from my insurance agent at this location.I picked my rental up ten minutes before close.the agent was rushing through the appraisal and I had to point out scratch on hood.he stopped half way through appraisal to ask about insurance when I declined he said ""hot dog that just sped everyrhing up"" gave me a high five and walked back into the store.I returned a week later and manager Matt said there was damaged to Rocker panel that wasn't checked out under the car. He said this in accusatory fashion and argued with me in front of customers. Weh I told him that his employee didn't do a thorough check out he got nasty with me and cursed a few times. We argued for 2 hours. Customers were complaining that he shouldn't speak to us that was.very unprofessional. I see others have the same complaint about this location. Please DONOT rent from theses people!!! Emplore it insurance companies to not do business with them. If one or two people had this problem then of say it was the cuatomees.but I count over 35 complaints and 1 was almost word for word the same account just a different car....",NEG
360922,n4odA1Xw_lqLlx-3AwHEhg,5.0,We tried this for a lunch date and we were pleasantly surprised on how authentic the food is! We loved everything about it and will go back again.,POS
6396604,ZeNoeAAsk5wvChUcp3p9Fg,4.0,This place is great!!! Affordable rooms where they leave u alone. Plus next door to a couple good places to eat and drink. Cheers!!:),POS
3399162,ZNv4-hL6KbPYAdKEUl2oZw,2.0,"Two Cousins got my order wrong and when I called and told them about it they didn't apologize or offer to make it right. The pasta was plain and lacked taste, it wasn't seasoned well.",NEG
6833669,5yLTJV9rY_PnQjZHp4qMhw,5.0,"Simply amazing! The owner is extremely organized and knows what she is doing. Our first meeting was so productive. It was short, sweet and to the point. She was easy to talk to and able to answer any questions we had. She just made us feel at ease. The whole belak team is just great! If you have any questions or are concerned about something they are available pretty much at anytime. They truly value their customers. If you are in the Wilmington or Philadelphia area use this florist. You will not be disappointed. She even helped us save money and was very understanding when we discussed our budget. Go with belak!!!!!!!!",POS
5799005,DIQ_KZ4w5OiORfHR7Kgr_Q,2.0,"Food is authentic and prepared perfectly. However, every time I go in there, there's always a man with long hair who appears to be the manager and he is always yelling in a disrespectful and degrading manner to his staff in front of several guests. At least have the courtesy to take that to the back of the store. Love the food, pity the staff.",NEG
4768368,inOvHx-ZJv1-loZJZvPJdQ,4.0,"Strawberry cheesecake on a small waffle cone was what I ordered. It was pretty good. 
Picked it up from the drive thru. The staff was friendly and quick at getting us the order. 
We will definitely go back to try other flavors they have to offer.",POS
5031398,zyjoceQt7CTfcpOKZUnKDg,1.0,"If I could put 0 stars I would. They gave us an hour wait time for delivery for 2 orders of pasta. 15 minutes after our order was supposed to arrive, we received a call that they had forgotten to send our meals our for delivery. They asked if we still wanted it. Well, after waiting for over an hour, of course I still wanted it. They said they could have it to use in 5 minutes. 20 minutes later we got our delivery. 
The pasta was ICE cold and had no flavor. The clams were full of sand, and it was one of the most expensive delivery orders I've experienced in university city. 

The food was awful, cold, and over 30 minutes late. And they didn't offer us any consolation.",NEG
6463961,G2dCGG59sbJFf3FzBsYiqQ,5.0,"For a Friday evening, I wasn't even there 15 mins my order was taken drinks were brought out in 5 mins appetizer in 10 and meals in 15-20. By far this is the best Chilis I have ever been to! The service was exceptional! And the waitress was very very friendly. You'd love it.",POS
1870036,rh932P6fyYiSHBtkZJQG-w,5.0,"Japanese crepes!! Coming to this place makes my sweet tooth incredibly happy. I like to ask for extra crispy on the crepe so that it holds its shape a little better. I've had the chicken teriyaki? Tuna cheese, matcha, strawberry+ice cream+Nutella... every single one of them was amazing.",POS
1384536,4S8p5mgZ4ru2LyQXYzFq7A,4.0,"Very quaint little place on Pass-A-Grille's bay side, but within walking distance of the beachside too, right near Hurricane & the Brass Monkey. The French toast was sooooo delicious; it comes with syrup, butter, & powdered sugar, plus you can add on blueberries or pecans for an additional cost. I added a side of bacon to mine & it was decent, more chewy than crispy which is my preference. To drink I got a hot chocolate & it came loaded with whipped cream. This restaurant has a cute, beachy diner feel to it that's very relaxed & seems to be the place more locals gravitate towards than the touristy spots up on St. Pete Beach. There's indoor & outdoor seating with very nostalgia-invoking decor for the locals; some of the brass pelicans are here & the tabletops are decorated with memorabilia under the glass tops while the walls are adorned with local spots like a red & black Eckerd College banner & a Pass-A-Grille street sign. Very cute, very quirky, very nice. Only downside to our visit was that we had a very inattentive waitress. Thankfully we didn't need anything, but she seemed either too busy or too preoccupied with her other tables to really check in on us or to be more personable. The lady at the bar seemed quite engaging though, so maybe we'll sit there the next time we stop by.",POS
3011575,8o5thgbvSbLC-AHdCp6vUg,5.0,"Found this place from Guy Fieri Diners, Drive in and Dives. The service was great and so was the atmosphere. It was a quite area, besides it was off a busy road, but other than that the place was amazing. My boyfriend and I had the triple D burger; fantastic!!!! Being a tiny girl I ate three quarters of the burger.  I would totally recommend Danny's all American diner & dairy bar.",POS
5323262,snfxS9JeBljiT4g3J9Ea2Q,5.0,"I really enjoy coming here, staff is super nice and helpful and Dr.Carrara is knowledgeable and caring. I definitely recommend this practice",POS
6652677,YUCkTR2gxHMLa4VIH8bj4Q,5.0,I've been here more times than I can count.  The food and service has always been good.  I've always have great luck getting a drink at the bar without waiting.,POS
4369922,Lvvbjp9exB70svbbRTJnlg,5.0,Great food.  Spicy noodles are awesome.  Two stars on the heat scale is definitely zippy.,POS
2254144,uQ1keIYT6hdxCG0Tx07xdA,5.0,"This place is amazing! The meat is so flavorful and tasty and juicy, I've never had anything like it! I got the cheesesteak with provalone, mayo, peppers, onions, and mushrooms.  We had to go back and order another we just had to get more!",POS
2718253,gJv79BJ-YodfDLeA-PE4Jw,5.0,"Food was great, service was great. Hard to find a good Chinese place around here and this is definitely the best",POS
3033797,NmPSTay_QchuUiL0uuCu9w,1.0,"No thanks. This place is a combination between a California hippie frat house and a playground. I didn't care for the ""dirty garage"" atmosphere either. 

If you don't like:

- A LOUD atmosphere with noisy music and bad singing
- Lots of children running around your table screaming
- watching staff members dance, sing, and clap every 15 minutes
- Unappetizing food served cold for $$
- Sitting next to a window encrusted with dirt and hair (Ahhhhch!)
- Staff who disappear for long periods of time.....then I recommend....

Stay super away...far away.",NEG
237745,GeYnEV5wSQR78GMzVooXBw,1.0,"I don't know who is writing these reviews but my guess would be uncultured locals. The girl at the front desk should have gotten her money back from charm school. We seemed to have totally ruined her day by asking for a table for two. She proceeded to keep us waiting and basically ignored us even though the place half full. The floor of this restaurant was filthy, and as for the toilets, let's not go there. Leaves a lot to be desired in terms of rude staff and sushi chefs who all seem miserable. If your looking for a relaxed and enjoyable dining experience go anywhere but here!",NEG
4533386,p7GU6tkCosXcarmTu6Tr9g,3.0,"I took my granddaughter last year when she was 3 and she liked it. The food vendors left much to be desired. If they were open, the selection was lousy.
This year I have purchased tix to go back with my granddaughter and some friends since she liked it. I purchased the ""deal"" tix that are almost $50. That is more than enough for this park and the age of young children. After my purchase I received an email saying to purchase the Magic Queue add-on for $20. When I tried to purchase and pick the date it went to $45! Really - $25 more? I called because I thought it was a mistake. Nope, no mistake. I was told the price depends on the date. I asked why $45 for 3 and 4 year olds? That's like paying double!  And what if there is a Magic Queue line?
Sorry Sesame Street - that's a little unreasonable to me.",NEU
704732,Kn1hi2uBloJidUdr5SyjIA,5.0,"My daughter came to visit me from UCLA and she lost her wallet with all her credit cards, gift cards, movie tickets, ID's and cash.  (Wallet was stolen but that's beside the point).  She was sad and exasperating until she received a call from Mr. Bernard Flamm from Prestigious Auto Body.  He found her wallet on the floor near his shop.  This gentleman used very resourceful strategies to find my daughter. The wallet didn't have any cash left but he called all the phone numbers he could find including her bank, who called her and happiness was restored.   My daughter was thrilled to get back her remaining items, especially her UCLA ID.  She offered to pay for shipping and offered a reward, but Mr. Flamm graciously declined form of any payment.  Mr. Flamm mailed the wallet via UPS and included a Prestigious recyclable bag, a heartfelt note AND CASH FROM HIS POCKET to remind her that ""the life is still good.""  My daughter works 2 jobs to stay in school and losing her money was a considerable setback.  Somehow this negative experience became a very positive experience because of how Mr. Flamm handled the situation.  If you are a perspective customer, rest assured. I am confident you will be treated with integrity, honesty and superior customer service here. Especially if you ask for Mr. Bernard Flamm.  On behalf of my daughter and the whole family - THANK YOU.",POS
4180247,1Iqc7d8xWUyDN0v2dtGRLQ,5.0,"Half priced bottles of wine on Wednesday! Food always tastes great, servers are very attentive. When you walk in you feel like you're in Italy. Careful when walking around the floor is very uneven. Adds so much character to the place.",POS
823092,-y_zGLU4MZ0T6DQ3lGzheA,5.0,Dr. Bucky is Excellent! And so is his staff!!! I was referred to Dr. Bucky for a chin implant with liposuction under the neck....I couldn't be more pleased with my results. He is warm and kind and his staff from the receptionist to the nurses to the financial office are all wonderful!!! I have referred many people to him only to find out they had already heard all if the fantastic buzz that goes along with his name!! A little bit at a time is my motto and I am already scheduling my next procedure!!,POS
714967,-_bs1nXJMRWpURO33VxHMg,4.0,"We like this place. It is just down the block, convenient, and offers many kosher options. It is a nice neighborhood spot. They play good music, have tables and benches outside most of the time as long as weather permits, and they leave out a bowl of water for dogs, so pet friendly! It is usually busy, so be patient since many of the customers are children and need a wide berth. They yoghurt is well made and the machines work properly 95% of the time. There is also a nice selection of toppings including nut options.

The downsides? The store is a little small and the staff seems to turn over weekly and some are better than others. Suffice it to say they they are largely staffed by unsupervised teens. We have also experienced virtually being 'kicked out' as we once arrived at about 9:50 PM on a night when they were closing at 10. They were cleaning up around us and made it abundantly clear that they wanted us to leave. Other than that experience, we like it well enough and are happy to support a local business.",POS
3136537,AokScEsQ0DqlFPRBpoGaqQ,5.0,"Your classic BBQ spot. Food was great and the servings were huge. Definitely a place you have to try at least once. Besides BBQ the menu is somewhat limited but if that's what you're looking for, this is your place.",POS
4400564,YMlle4IgqTbuFzVP6JZX4Q,5.0,"Chicken pad Thai  Bangkok is definitely one of the best places to get some delicious Thai. They have excellent prices, minimum wait time, and large portion sizes.",POS
2254889,N6SDsYd3RGk9HBEZAqFEPw,5.0,This is my One-stop shop go to place for wine. I love it because i can purchase dinner at Acme and then purchase my wine as well. Its set up with isles just like the grocery store and everything is labeled and easy to find. The staff is friendly which is always a plus. This store is within a grocery store but it still has about the same selection as a regular sized liquor store. Great sale prices too!!!,POS
6068646,xY1APRdYym8mbAo6V3JlFQ,5.0,"This place is awesome if you are looking to get your eyelashes done! Best price in town and Joanie does them in a timely manner, it took her 30 min to do mine when before it took someone an hour and 30 min and they didnt even look HALF as good as when Joanie does them. She is the only person i will ever go to to get them done! I get the best compliments about my eyelashes after Joanie does them, thank goodness my friend referred me to her!",POS
4512562,-ILDW9M9BVnxBSFPYQrJtQ,1.0,"Just as in Flory W.'s situation, we too sat through a presentation in order to receive our ""free"" tickets.  We then had to mail in our $4.95 as a check - what, snail mail and paper checks???  When I asked if I could complete these processes online, they said no.  Well of course not - then people would complete the process faster and get their tickets faster!  It takes them a month to send you anything, yet they got my paperwork in two days.  I even decided it was worth it to send the $100 ""booking fee"" for two tickets, but alas, the final indignity was that I missed the deadline by one day.  And was told that this was firm and I couldn't get anyone to let it slide.  The funny part is that once you send everything in the slowest possible way, they email you a confirmation.  Oh, NOW you're electronic?  I don't think it's a true scam, but I do believe that they make you go to so much trouble, and jump through hoops, in the hopes that you will give up and they don't have to give out their free tickets.  They should never be used by a company as a promotional tool,  That is the worst customer service you can ever get.  I will never, ever attend a presentation where they claim you win something; it's just not worth the time and trouble.  HORRIBLE HORRIBLE HORRIBLE!!!!  They only get one star just because I can't give zero stars.",NEG
5718800,3Ct62V5vY5bfybJZjeiDTg,4.0,"We were going out of town, and had searched all over town for a place to board out two dogs. This was our last place to tour. We walked in, we were greeted very friendly. We asked all the questions about boarding, and all of our answers were provided. We also got a tour of the facilities. Well, we were incredibly impressed with the facilities, and the personalities, friendliness, and professionalism of the staff. We ended up switching form our longtime vet to A-Plus! The dogs did well in boarding, they groomed and trimmed their nails. Great place to board them, and also the best value in town!",POS
1384141,tXvhmIr75843u-XuLc1wAA,5.0,"Every time I come to Grand Nails I have a great experience. I always leave happy with my nails, Kelly takes such good care of me every time I come in. Everyone is friendly and welcoming, it is such a nice atmosphere overall which is just the cherry on top of having beautiful nails every time I leave!",POS
3498112,pSsxOjxvbZfQRRl4QRUp1w,5.0,"What can I say other than the best Mexican food ive ever had period! And this is coming from someone who just moved from New York where Mexican food can be found in almost every corner! The loco nachos are the best i have ever had, the cheese is especially amazing and fresh tasting! The tacos forget about it! My boyfriend had the gigantico chicken taco and he said it was the best her ever had! We love all the tacos but the nachos steal the show, especially when you add meat to them(a little pricey for the meat but worth it). Service is impeccable and the atmosphere is very family friendly! Over all you cant go wrong with them!!",POS
282608,xzKfVQupFjwtxpUDECBwwA,3.0,"Unfortunately, I can vouch for the issues people have had with order accuracy.

I ordered a turkey hoagie late at night.  I waited a while (slightly longer than they said on the phone, but I can deal with that).  However, it turned out to be tuna.

Other than that, the tuna hoagie was alright, but not great.  I thought it was light on oil and vinegar (I specifically ordered it with oil and vinegar).",NEU
439833,il3xlPliso8h6_FyZpNbmQ,1.0,"Slow service and slow to get food. Got the ballpark burger with an extra patty, it was incredibly dry, 2 of the 3 patties had nothing at all on them and the beef was way over done to the point of being crumbly like small bits of charcoal and totally flavorless. Was supposed to be served on a pretzel bun but was not. The most flavorless and dry burger I have ever had. Just a bad experience all around, I was very hungry and did not even finish the burger.",NEG
2740506,JciweuWAGRdvB7PwTEP4hg,3.0,"Stopped by thg this place to pick up a few items, but  to be  honest, there was just something about  this place that just didn't feel right.  It kind of  gave me the creeps.",NEU
6069032,qpkais9BbfOWP5sWfFSLRA,4.0,"I typically come here for the lunch specials, for the price they charge I would say this place is a great value. The foods always tasted good, I haven't had a bad experience yet. Their Thai Curry, Pad Thai, Stir Fry all are pretty good.",POS
4997706,HnFhJtMhyRwxnmR6-gD7UA,1.0,"I am here now. I came in for a quick bite. Ordered only appetizers. Had to wait nearly 20 minutes for a water and a coke, after me asking a different waitress where our drinks were; she immediately brought them to us. Still sitting here, seen our waitress once since we got here. Hasn't checked on us and hasn't even given us an update on the status of our food. I normally don't do complaints, but this is my second bad visit here in a week. Do not come in if you don't have any extra time to waste. BIG WASTE!",NEG
1833893,DGmveZ88x48bDt8f0LGuug,3.0,It's too small it's packed for a person that likes to drink a lot not for me The foods OK,NEU
4836449,NKkZEV8gAWwhmtUE9NLcJw,1.0,"Frustrated veteran aborting my refi with this company.I thought refinancing with my existing lender Freedom would be faster and cheaper, but I was badly mistaken. Never answer or return calls. They give 3 different emails where to send paperwork, and they either do not receive it, or they drag their feet with it. I don't think I will get to close and I give up.

I am calling first american today to cancel escrow. It is almost parody how bad they are. 

This is beyond stressful and my nerves are on edge. Even after emailing a VP of customer service Alam Muneer they are still unresponsive. This company doesn't give an F about me, and in seeing the other reviews, I know I am not alone. 

I'm going to have to spend thousands more applying somewhere else restarting the process. I can't even sleep with this stress. Avoid this lender.",NEG
6912369,lvsWYRiJaaPPCDNITWN_3Q,1.0,"Closed shop in the middle of an active delivery order without notifying us. We just sat around for an hour plus, continuing to let us think it would eventually be delivered (""your order is in the works""). Left wondering where our $75 order for a couple of sandwiches and drinks were. Was hesitant to pay this much in the first place, so sorry if I'm a little salty that the service was this bad.",NEG
4984793,EY30YtIYWjieuUfxxf0KKg,4.0,"Fabulous place to grab a cup of coffee or to read, or study. They did a pretty good job of making this old Wendy's not look like an old Wendy's. Once you're inside it truly seems like a different coffee shop. I ordered a green tea and was pleasantly surprised at how helpful and customer service oriented the barista was. It had just the right amount of sweetness like I asked and it was delicious!",POS
3220487,SugxHQ-o331NU-LqhykvHA,5.0,I am currently boycotting the Starbucks by my house on Royal Oaks for this one! This is without a doubt the FASTEST drive through around. They are friendly and always accurate with my order. This is what Starbucks should be!,POS
336377,qbxisLzyum9mg4qsnzjG7Q,2.0,"Let me preface this by saying--maybe I ordered the wrong thing. I got the flatbread, I think the Tuscan one, but it had sausage and cheese and the usual toppings. This flatbread was so cracker thin and dry I kinda felt like I was eating some makeshift flatbread out of some kit. It was very disappointing and the meat and toppings were dry too. Not to mention it was a bit under-seasoned and I only tasted a few herbs. The server was also pretty inattentive and rude to my table, as if he didn't care to serve us or not. The single positive thing might have been the complimentary bread, but between the dry food and the sub-subpar service, I am positive there are MUCH better options in the area.",NEG
3986733,U9yvuNKkw4DpGXFdOyZ9eQ,4.0,Solid reasonably priced Thai food that has not let us down.  The food runs a bit spicy so if your going to share with kids keep that in mind.,POS
4370367,fs3ISg9yL2wzSFri_82XSQ,5.0,"Yes, we had to wait on a Sunday morning...but the wait was well worth it. We had the Banana Foster Pain Perdu and the Potato-Leek Fritatta (daily special). The food and service were as good as it gets. We left full and very happy :-)",POS
2354179,u1NERkDubMI75MAss3WMfw,5.0,Lovely and delicious:) love how locally conscience jill is! Not only did I love what I ordered but she gave me other crepes to try and offered to exhibit my art! Wow.,POS
2491876,chc38UabNQ4fo9sU6OPU0Q,5.0,We've been to NOLA 10 times and took a Carriage ride tour but never a formal your. Great tour by Ellen! She gave us many facts we never knew - Pre and Post Katrina as well as a great deal of historical facts. A great value too!,POS
3297072,_-v1FjwCYbZaK17yu5VqlQ,5.0,"I cannot say enough good things about Jeanne.  Not only did she manage to get us in a home within 6 weeks of our first meeting, but she found us a perfect place!  Jeanne was available by phone and email, and we felt like we were able to be in constant contact with her as we were attempting to relocate from DC.  The entire process went so smoothly thanks to Jeanne -- we are thrilled!",POS
392554,DCVKL68DioLE9-eSh16Dlw,3.0,"When I was here last winter I had a bad experience at this place. My youngest had an ear infection and we had a pretty good amount of time to wait. Like 20 minutes maybe. 

When we finally got in, the doctor was super nice. He was worth the wait. He told us our son didn't have an ear infection, but a few days later he kept crying from the pain and we went to a different urgent care. 

The wait there was also long, but we got a better diagnosis. I guess it's hard for an urgent car facility to get a good review, it's a tough business to be in.",NEU
1350607,Qm2qc0qVvrpjJe2uAddgEA,5.0,"By far my favorite vegan place to go to in Tucson! I recommend getting their tacos, but you can't go wrong with any of their food. Enjoy.",POS
2410537,n12i--WfjLK5tV-gdkhisw,5.0,"This was our first time dining at the Lemon Grass Thai Kitchen and we are sure to be back. The food exceeded our expectations in every way possible. Was probably the best pad Thai I have ever had. Plus, it's nice that you can choose the level of spiciness for each dish. Lastly, the restaurant is pretty inexpensive for the portion sizes. Highly recommend!",POS
3939974,QUyaSgvGuj5QN8CIEXTstg,4.0,"My second favorite flowing tide here in Reno (longley being the first).
Has both a smoking and non smoking area. They also have 2 pool tables. The only cons for this location is that there's sometimes no server later in the night (around 10) and sometimes there's a bit less wings than other locations.",POS
5468676,rDFGhJk2Tw7fgq1Ny0lZKQ,1.0,"This food might fly with the tourists, but people who live here should know better. Chargrilled oysters should not come with a mountain of canned ""Parmesan"" and stale bread. Gumbo should not be made with frozen, dime sized shrimp. Drinks should not take an hour to get to the table and contrary to what the owner might tell you, a roach crawling on the wall past your table is not just ""part of New Orleans."" There should be special provisions for vacation reviewers. Sadly, there are an abundance of this caliber place around and some people just don't know any better.",NEG
767920,jyjECN6fYRfNl1FWrLNlYg,4.0,"I must say that this is definitely my mall of choice when it comes to Edmonton. It's very clean and I'm SO glad they renovated to get some better stores. Basically you can find everything you could ever need in Southgate without going to WEM, which is good cause i hate that mall. There are tons of buses that stop at the mall and there is an LRT station attached so it's quite convenient to get to. They have some great stores so I recommend you go and check it out.",POS
6632303,eZI6q_t534qnIu3-6P14ew,5.0,"I miss this place so very much and think about it often when I see the lack of good bagels in my area. My family moved out of the area, but were regulars for a couple of years and we absolutely loved this place. They have some of the best bagels around and we will definitely be back to stock up when we're back over that way!",POS
813453,hj-nv6StUXW7wE3TDgClOQ,5.0,"This review is for Dr. Karen Tang and her wonderful staff (especially Dana and Antonella!).  When I first called to make an appointment, Dana was very professional, compassionate and kind.  My visits with Dr. Kang have been great.  She is very knowledgeable, a top notch professional, and a great person.  Thank you all for providing top notch services with a smile!",POS
377038,gZ86Kb5I8QkHmUJ00Lqe2g,1.0,"Run. 





This place is dirty, digusting, and sad. If you order online your order is going to be wrong, if you call in your order will 100% be wrong, and if you order in the store...be prepared to have your next 4 birthdays while sitting in the dank restaurant. Walking into this place is like walking into a 1975 horror scene but worse. There are only ever 2 people working their who would rather be talking crap on other stores and employees then helping you, dont bother them. They constantly complain to customers about other employees and how crappy that place is. We tried this place twice because I wanted to give them the benefit of the doubt. For shame ....they did not get better with time. The first time the food was completely burnt which is odd considering its on a timed conveyor belt of heat. But these numbnuts some how screwed that up. The second time I ordered they gave us all gluten free dough which was like gnawing on a thick piece of cardboard that had been under someones car seat for 10-14 weeks. Do yourself a favor and go down the road to dominoes....its cheaper, cleaner, and better service.",NEG
2817930,Krf-KZKaXKIAIQELJ6va0A,1.0,"They say they take walk ins but they don't really.  They are not thorough in their care. They try to guilt you into spending more when it's clear you don't need to.  They over charge for medications. I was a certified tech for years, this place is a disappointment.",NEG
797421,4FZ5w9pITMC7BRqkaYONuA,4.0,"With the location being what it is (somewhat removed from the heart of Reno), I really hope this place succeeds because of the positive atmosphere created by those working here.  It certainly was not on my travel path, and went out of my way to visit this location for lunch.  From start to finish, though, this was an experience I would want to repeat if I lived in the area.  So many pizza places now are skimping on the sauce, and that is NOT the case here.  They serve up a quality product, and seem eager to make their customers happy.",POS
3328035,BnZHU7lFZw3_YIQyym8JtQ,5.0,"Delectable. Delicious. Enticing. What separates this bakery from others is the variety and selection of treats(flavors). There were so many items that I wanted to try.  I went with the triple chocolate mini cake. So good! There  appears to be weekly/daily specials as the eclairs were highlighted during my visit. So many other delicious treats (chocolate dipped Oreo cookies and strawberries, baklava, lemon crumb, Reese's brownies and more). Check out  Dolci's Facebook page for daily selections. One of my favorite new spots.",POS
227788,fOTK3q2Txoot1Ee8eCezvQ,5.0,"I only go to Lovely Nails when I'm in a bind for a quick mani pedi.  They can always get me in.  i was so pleasantly surprised with the best mani pedi I've ever received at Lovely Nails!  Not only was the staff so accommodating (as usual), but I had the best mani/pedi from Gina.  I didn't feel rushed and she was spot on with the skill it takes for a spa experience.  OMG ... My new favorite place as long as Gina is available!  Thanks!",POS
6509888,DwK0isw1dPNJELQASVu8Kw,4.0,"I hadn't visited a Melting Pot in over a year, until I saw a deal online to get a good amount off of our meal. I know Melting Pot is expensive, so I figured this would be a good time to re-evaluate the experience. 

The food was wonderful! Cheese (Quatro Formaggio), Entree (Fondue Delight - Chicken, Lobster, Steak, Mushroom Ravioli, Shrimp) and Dessert (Snickers Fondue, Yum!) were just delicious. Tip! --- My date and I were able to share a ""4 course experience"" which most would argue its not enough, but after the cheese and salad, we were already getting full! I will say the salads were pretty small portions, if I were someone with a huge appetite, I might have complained. Also, the portions for the entree were quite small, but again, you're making your own food, and by the time you get to the entree, you're going to be getting full. 

Alex was an exceptional server. He explained everything in fine detail, with an energetic and positive attitude. We asked for his recommendations multiple times, in which we followed, and all were wonderful suggestions - delicious. The manager made a stop by which was a nice touch. The hostess was super helpful and explained the menu very well - very nice and pleasant!

Four stars mainly because this place could be a lot cheaper for the portion size provided, but let it be known the quality of food is very wonderful! If theres anything that keeps me from retuning, it would be the prices - expect to pay at least $50 per person if you're looking to get your own entrees!",POS
1583016,-gax_GaDiAHKRuBQSNH4nA,3.0,"Went for dinner to this place and was very hungry too. Ordered Wine, and bread first which came out fast and hot. Service was good too, we tried out lasagna, salad and Oven chicken Parmesan and all were good no complaints. 

Service: 5 stars
Ambiance: 4 Stars
Food: 4 Stars

You will enjoy the food and drinks here and prices are reasonable too. As i have not tried out all that the menu has to offer i cant say for other food. But worth trying once.

""Try and decide for yourself""",NEU
3612281,ROXj15xZmuwaV6bhPCrdRw,1.0,Over all disappointed since I anticipated trying this place out. It's a gamble. You may enjoy it. Not a place I would try again.,NEG
6084023,O17LYErBy-fRoBVTFNryeQ,4.0,"Saturday breakfast on vacation. Latte was good- third favorite in Montecito. Egg white farmer's omelette was tasty. The potatoes were delicious. Toast was nothing to write home about- thought with bakery items it would be more artisan style. Husband had salmon scramble and really liked it. 
Friendly and efficient service. I now have two favorite places for breakfast in Montecito",POS
5455694,SX_caPF5FuSlTDvGnowyuQ,4.0,"I know it's a chain, but I love visiting when I can. Olive Garden on the southeast side has a friendly and prompt staff. The location is clean and homey.
I received a gift card from work so I asked a friend to come with my so I wouldn't have to eat a ton on my own.
Our server was friendly friendly and quick, we started with fried mozzarella and a dipping marinara sauce, which was very tasty. We also had the standard bread sticks and salad as well.
For my main course I got the shrimp scampi, it was very well made, it had shrimp, tomatoes, asparagus. The sauce was light and buttery. For the first time, I also had wine with dinner at Olive Garden, a tasty sav blanc. 
All around, it was a great experience, and I'm glad to visit when I can. Next time I'll have to leave room for dessert",POS
2874657,bqgVLQvTnMgfmCrBt2WfZQ,1.0,"Please fix your phone.  Potential full family of 12 looking for a buffet and your loosing money because your phone dont work
 The least you can do is mark your prices or get it together",NEG
1288856,1FRZzNv-r1HR1RL80ARxlg,1.0,It has been over six months for me to decide to write a review about Soho.  The other comments about the snottiest salon  I have ever been too in 20 years. They do everything how they want and do not want to the customer happy.... Try to discuss any concerns and you are treated like you are not worthy of them!! The owner has zero customer service.  I'm supervised she is still in business.,NEG
3537436,sYna8Zgy9zvJl2vOLqqMLQ,1.0,"Way to saucy, way to pricey. Also my son ordered a chicken sandwich and it did not even come with real cheese... was served with a fake cheese slice",NEG
4875026,Q7xKOfOWhUjt8oF1yDB5Lw,3.0,"Came to Who Dat's for their advertised crawfish boil, arriving at 6pm to find they had sold out 2.5 hours before.  While that was disappointing, we stayed on to sample the limited menu (limited only due to the event) and still had an enjoyable meal.  The gator-bites were spot on.  Tender, juicy and flavorful morsels deep fried in what I'm pretty sure was Andy's Red fish breading (which happens to be my favorite) and served with a terrific remoulade sauce.  Definitely try these, you won't be disappointed. 

The Jambalaya was excellent, with deep, rich and full Cajun flavors which can only be obtained over time through a slow and steady technique.  Reminiscent of authentic Creole cuisine.  Well done.  The rice was slightly under-cooked which detracted slightly from the overall experience of the dish, but I was able to easily get past this and enjoy the the dish.

The shrimp basket was a miss, possibly because of a miss between what I was hoping it would be and what it turned out to be.  The shrimp were tiny pre-frozen, pre-battered popcorn shrimp as one might find on the kids menu, and tasted about as much.   Served with french fries which were nicely cooked, and a coleslaw that didn't add to, or subtract from the meal.   

I defintely want to come back and sample the full menu.  For now I am hanging my review on the Jambalaya with high hopes that the rest of the menu will follow suit.  I'll update my review after I get a taste of their gumbo and whatever else I can get my taste buds on.  

Atmosphere is a restaurant bar, maybe not ideal for smaller children.  There is ample in-door seating, and a patio out back with much more seating options.  Service was hectic and exactly what you would expect for a restaurant/bar atmosphere.  We were well taken care of so no real complaints.  Looking forward to going back for another experience.",NEU
2716556,V_9E2DK3dh7tWEL_V88YXA,5.0,Stopped in as I was about to go to the Hilton garden inn. Very friendly owner - rolling as I walked in. Picked out about a dozen of his hand rolled and a new lighter. I've smoked 2 of them now after I've gotten home and am very impressed! Great flavor and better than some of the favorites I've got in my humidor. Probably be taking them up on the free shipping he talked about. Highly recommend stopping by. The lighters they have are really priced well too. Great find in Tampa!!,POS
